location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_knee_pain,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45043,2021-10-02,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,9375,164,72,30249,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,16,8,112,-4,0,,3.38,5.97,5.2,14.42,,6.88,5.71,,,,5.33,4.55,1.82,5.46,2.86,1.95,3.12,,12.08,4.81,8.31,2.6,3.38,3.77,2.34,12.08,3.51,2.73,3.64,2.34,4.42,3.51,2.6,3.64,5.46,2.08,5.58,2.08,,8.96,,18.7,5.58,3.12,8.18,,3.12,3.64,4.81,2.08,,6.11,41.56,1.95,2.6,1.95,,2.34,1.95,3.12,6.62,,,,1.95,6.37,6.11,4.81,2.6,1.82,2.08,2.08,21.32716,16.17284,27.179012,0.0,16.75,75.798474
US_SC_45043,2021-10-03,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,9375,164,87,30336,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,19,5,,-4,1,3.92,4.53,7.96,5.02,13.35,1.84,6.0,7.96,2.21,3.43,,5.63,3.31,,4.78,,1.72,2.94,2.94,10.41,5.51,6.61,2.94,3.31,3.55,2.94,9.8,4.78,2.08,1.72,4.16,4.29,3.06,2.82,4.29,5.02,1.72,3.55,,2.57,9.19,3.31,22.29,6.37,4.41,10.53,1.84,,2.08,2.08,2.33,,4.9,39.19,1.84,1.72,,,1.96,2.57,7.47,8.7,,1.84,2.21,2.57,6.49,6.0,3.92,1.96,3.8,2.82,1.96,22.932099,18.753086,26.567901,0.03175,18.597222,77.506742
US_SC_45043,2021-10-04,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,55,0,9430,164,58,30394,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,14,2,,-13,2,2.58,3.92,7.74,4.95,12.07,3.2,6.6,7.12,3.3,3.61,1.45,6.19,3.4,1.65,3.71,1.75,2.06,3.2,2.17,8.87,2.79,5.16,3.1,3.51,4.44,2.37,9.6,4.02,1.75,3.61,3.1,4.64,2.79,1.55,3.71,4.13,1.55,4.44,3.92,3.71,8.98,,27.66,6.4,4.75,9.18,1.86,3.61,5.37,4.13,3.71,2.58,4.54,39.62,1.86,1.55,1.96,,2.37,2.58,4.33,7.02,2.48,2.27,,3.4,7.12,5.37,5.26,1.65,3.1,2.89,,22.932099,18.444444,28.623457,0.084667,20.013889,84.063099
US_SC_45043,2021-10-05,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,6,0,9436,164,28,30422,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,9,-4,48,-16,3,1.7,4.45,4.77,4.77,11.66,2.33,8.7,7.0,1.8,5.3,1.8,7.42,5.62,2.12,4.98,2.23,2.12,2.86,1.49,9.22,2.86,4.45,2.97,3.6,4.77,2.65,10.07,4.45,1.8,2.65,3.71,4.14,4.88,,4.03,5.83,1.91,2.76,2.86,3.08,10.6,,29.8,9.12,4.45,7.63,2.76,4.14,6.68,3.18,4.14,2.12,4.67,42.52,2.23,2.02,,1.49,2.23,2.23,6.89,9.22,1.49,2.44,1.8,2.02,5.41,2.54,5.51,2.33,2.33,2.97,2.02,22.709877,18.95679,27.32716,0.127,21.138889,91.197163
US_SC_45043,2021-10-06,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,5,0,9441,164,45,30467,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,10,-2,47,-9,4,1.8,4.84,6.64,3.94,12.71,5.06,10.01,8.78,2.36,3.71,,8.1,3.83,,5.51,1.8,2.81,3.04,2.02,10.91,3.83,6.19,4.05,3.26,4.72,2.02,10.01,5.4,2.81,2.14,3.6,5.51,5.29,1.91,4.61,5.06,2.48,5.4,2.25,2.7,11.03,3.15,26.21,7.31,4.95,8.21,2.48,5.06,4.39,5.29,2.7,1.8,4.95,44.66,,2.7,2.14,1.69,3.15,2.14,6.53,7.88,2.02,2.48,2.25,3.04,6.64,5.29,5.85,1.91,3.04,2.81,1.8,23.703704,21.364198,27.049383,1.693333,22.305556,92.291617
US_SC_45043,2021-10-07,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,20,0,9461,164,50,30517,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,13,-3,,-12,2,,3.83,5.69,5.47,11.59,2.3,7.44,5.8,2.73,4.37,1.86,5.91,3.39,1.86,3.06,,2.3,2.3,1.53,10.06,3.28,5.47,5.03,3.83,5.47,1.64,12.25,4.37,1.64,1.64,3.17,4.7,4.05,2.52,4.48,5.25,2.84,6.23,2.3,2.52,11.26,2.73,26.36,6.78,3.61,7.33,1.64,4.05,2.84,6.56,4.16,2.52,4.92,46.48,1.64,5.58,2.19,,,,3.72,6.67,2.62,1.64,2.73,3.94,5.8,5.47,6.12,2.52,3.06,2.41,1.53,24.037037,21.901235,27.055556,0.072571,21.791667,87.590474
US_SC_45043,2021-10-08,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,10,2,9471,166,41,30558,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,13,-3,45,-6,2,2.28,3.58,6.18,3.8,10.63,3.25,6.94,5.21,2.49,3.58,2.49,5.64,4.01,,4.12,,2.06,2.93,1.52,9.0,3.04,6.94,3.47,1.63,4.45,2.06,7.59,3.25,2.06,2.39,3.47,4.34,2.71,1.74,4.45,3.69,1.52,4.55,2.93,3.9,9.33,2.71,20.71,5.1,3.36,8.68,1.52,2.17,3.36,4.01,2.71,2.28,4.23,41.97,,1.84,2.71,,1.95,2.17,3.25,7.16,2.39,3.25,,2.71,7.48,4.66,4.23,1.84,2.17,2.49,,22.271605,20.135802,25.290123,0.719667,20.909722,92.215517
US_SC_45043,2021-10-09,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,9471,166,66,30624,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,10,2,57,-8,2,,5.27,6.12,6.86,12.37,2.57,7.71,7.35,,4.16,,4.53,4.04,2.2,4.65,1.84,,3.43,,11.02,4.9,4.78,2.2,2.2,4.53,2.45,7.96,4.53,,2.08,2.69,4.04,2.94,2.82,4.65,5.14,,3.31,1.96,3.31,8.57,1.96,16.41,4.78,3.92,6.98,1.84,2.08,3.55,3.8,2.45,3.06,5.02,36.0,2.2,2.45,2.57,,2.57,1.84,3.55,5.88,1.84,,3.18,3.67,6.0,4.53,5.51,2.08,2.82,3.8,2.82,21.364198,19.388889,24.246914,0.423333,19.916667,91.873864
US_SC_45043,2021-10-10,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,9471,166,0,30624,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,20,2,88,-5,2,3.05,4.76,7.45,5.49,13.18,1.83,6.59,8.42,,2.56,1.95,5.25,3.17,1.71,4.15,3.42,,,1.83,10.98,3.05,6.1,3.78,2.93,4.15,2.93,7.57,5.0,1.83,2.56,3.78,3.66,4.39,1.83,2.69,4.15,1.71,3.54,,,7.2,2.32,20.14,5.13,3.54,9.52,,4.03,3.78,4.03,,2.44,2.2,40.28,2.2,,2.81,2.32,4.15,1.95,3.66,6.1,,,1.83,4.15,6.96,5.0,6.1,3.17,3.17,3.91,2.08,21.197531,19.012346,24.691358,0.282222,18.361111,84.111829
US_SC_45043,2021-10-11,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,36,0,9507,166,0,30624,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,13,-2,,-14,4,2.53,4.43,6.97,5.59,12.03,2.64,6.97,6.65,2.64,3.38,2.43,4.54,4.33,1.79,4.22,2.53,3.69,2.43,2.11,9.18,3.91,5.28,3.48,2.75,3.48,4.01,7.5,3.38,1.58,2.53,2.75,4.43,2.11,2.32,5.17,5.28,2.22,4.01,2.43,3.38,9.5,3.17,24.91,5.81,3.38,10.87,1.9,2.32,4.22,3.91,1.48,1.9,5.38,39.9,1.48,1.79,,,3.48,1.48,6.23,8.13,2.53,2.43,1.79,3.38,6.33,4.12,4.86,3.59,1.58,4.33,2.32,20.833333,18.790123,23.185185,0.03175,18.319444,85.553163
US_SC_45043,2021-10-12,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,3,0,9510,166,78,30702,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,17,-2,,-13,2,2.48,4.09,7.22,4.42,13.46,3.02,8.72,7.32,3.02,4.42,1.62,7.43,4.63,2.91,2.8,2.58,,1.94,2.15,9.69,4.09,6.89,2.69,3.45,4.85,2.8,10.66,4.96,2.05,3.34,2.91,5.28,3.34,2.15,2.8,5.17,2.26,3.77,4.31,2.69,9.59,3.45,26.07,9.26,4.63,8.51,2.37,3.12,5.71,4.31,4.96,1.72,5.71,41.15,,2.8,,1.83,2.05,,5.82,8.4,1.94,2.26,2.91,3.34,6.57,5.92,4.31,2.58,1.83,3.55,,20.432099,17.351852,23.697531,0.0,17.618056,84.092292
US_SC_45043,2021-10-13,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,4,1,9514,167,38,30740,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,16,2,,-8,2,3.2,5.95,7.39,5.84,15.32,3.42,8.16,6.72,2.54,3.86,1.65,8.05,3.97,2.1,4.3,1.76,1.54,3.2,2.76,10.69,4.96,5.29,3.31,4.96,5.18,2.21,10.25,5.84,,2.65,,4.3,3.53,2.54,4.74,4.3,1.65,4.63,3.75,3.64,13.12,1.65,25.25,7.61,5.18,5.51,1.54,3.2,3.75,4.19,4.3,2.31,5.18,39.14,,2.31,,2.21,1.98,2.21,5.51,8.93,,3.09,3.09,4.52,7.17,5.95,6.06,2.76,3.31,1.98,1.98,20.308642,15.154321,25.944444,0.0,17.125,81.553764
US_SC_45043,2021-10-14,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,25,0,9539,167,57,30797,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,18,0,,-11,1,2.27,4.65,6.12,6.58,14.18,1.93,5.11,7.6,1.93,4.76,2.72,6.69,2.38,2.95,5.11,2.04,1.7,3.86,,10.32,3.74,5.79,3.63,3.4,4.88,2.72,11.57,4.31,2.04,2.95,3.06,4.42,3.74,2.04,5.9,4.2,,5.11,3.97,3.86,10.55,2.27,25.86,8.28,3.63,6.69,1.81,4.31,4.65,4.2,3.4,1.81,3.97,43.9,1.7,2.15,1.81,1.59,2.04,3.06,4.31,6.69,,1.7,2.61,3.18,6.69,5.11,6.01,,2.15,3.4,,21.111111,16.216049,28.450617,0.0,17.951389,82.309334
US_SC_45043,2021-10-15,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,8,0,9547,167,35,30832,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,20,-1,89,-8,0,,4.74,6.55,3.5,10.83,3.5,6.55,6.77,,4.4,,5.64,3.61,2.26,2.82,2.26,,2.48,2.14,7.22,2.93,3.95,2.14,3.05,4.06,1.81,10.04,5.08,1.69,3.5,2.71,4.4,2.93,,4.63,3.5,2.37,4.18,2.82,3.16,9.14,3.05,24.6,5.19,2.6,7.9,1.58,3.16,2.93,5.19,1.69,2.71,5.87,37.02,,2.37,,,2.37,3.5,3.5,5.19,,2.03,1.81,4.4,5.42,4.97,6.88,,2.6,2.93,1.69,22.191358,17.487654,28.5,0.0,19.208333,83.581096
US_SC_45043,2021-10-16,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,9547,167,40,30872,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,23,3,,-4,0,2.03,4.83,5.72,5.21,10.68,3.94,6.36,6.74,1.78,2.92,,6.23,2.92,,3.56,2.16,,1.78,2.8,9.53,3.94,7.24,3.69,,3.81,,9.02,4.07,,2.42,3.43,4.96,3.3,3.3,5.08,3.94,2.16,3.69,2.54,3.43,8.9,,23.89,6.99,3.43,8.39,2.67,2.42,3.94,3.18,3.05,2.03,3.56,41.69,2.67,3.56,2.42,,,2.67,1.91,6.36,,,2.54,2.67,6.86,4.45,6.36,2.92,2.29,2.67,,23.314815,18.320988,29.858025,0.0,19.770833,80.678176
US_SC_45043,2021-10-17,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,9547,167,52,30924,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,30,6,,-2,1,2.23,4.95,7.93,3.96,11.15,4.21,7.55,5.82,2.73,2.73,,6.69,3.59,3.1,4.46,,1.98,2.97,,8.79,3.34,6.19,2.48,3.22,5.08,1.73,9.54,5.7,1.86,,3.1,5.2,2.73,2.23,4.58,4.58,,4.58,2.1,2.73,8.3,1.73,20.43,5.08,3.34,7.43,2.85,3.1,3.59,3.47,4.09,2.35,3.96,40.0,1.86,3.1,1.86,2.1,3.1,2.1,3.96,5.95,2.23,2.48,,2.48,5.33,5.82,5.57,2.23,2.1,3.47,,17.777778,11.080247,25.58642,0.0,6.638889,48.384326
US_SC_45043,2021-10-18,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,26,0,9573,167,38,30962,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,17,0,,-10,2,2.44,3.78,5.11,5.22,13.78,2.56,9.55,7.0,3.22,5.89,1.56,5.89,2.78,1.56,3.44,2.89,,4.67,1.78,10.22,3.67,7.67,2.56,3.0,4.89,2.56,10.11,3.67,2.44,2.78,4.33,3.89,4.44,2.44,3.89,1.67,,4.0,2.89,2.89,12.44,1.89,23.89,5.22,4.55,8.89,2.33,3.22,5.0,5.0,2.89,1.78,5.0,43.66,1.67,1.67,2.0,,1.78,1.56,3.78,5.11,2.56,,1.78,1.67,5.89,5.11,6.55,1.67,2.67,2.44,2.56,14.018519,6.345679,22.734568,0.0,6.0,58.783095
US_SC_45043,2021-10-19,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,5,0,9578,167,9,30971,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,14,-4,,-14,2,3.28,5.43,7.47,5.66,15.62,4.87,8.04,9.17,2.72,3.4,2.26,6.57,4.64,2.6,3.06,1.58,,2.94,2.6,11.88,4.41,7.58,2.6,3.28,4.19,3.17,10.3,5.09,1.7,3.51,2.94,4.41,2.26,2.49,4.64,3.4,2.26,3.85,5.43,3.28,12.68,2.15,24.9,7.47,3.73,7.02,1.92,3.96,5.43,4.98,4.53,2.94,6.22,41.31,2.38,3.85,1.92,,1.58,2.83,4.75,7.13,1.7,2.26,2.72,3.17,7.36,6.34,6.45,2.6,2.49,4.75,,14.722222,7.197531,23.283951,0.0,8.111111,65.623949
US_SC_45043,2021-10-20,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,6,1,9584,168,39,31010,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,12,4,,-8,2,,3.9,6.31,5.05,13.3,2.87,8.03,6.88,2.98,2.64,,6.08,4.24,2.41,4.93,1.95,1.83,2.06,1.95,10.9,2.64,6.19,3.1,3.9,4.01,1.95,10.55,4.24,,2.06,3.44,4.93,3.9,2.18,4.36,6.65,1.72,4.82,3.9,2.64,14.79,2.29,21.56,7.57,4.13,8.14,2.52,3.67,4.7,6.19,3.21,3.33,4.93,43.24,,3.67,,,1.95,2.52,4.01,6.54,2.06,1.72,1.72,5.5,5.05,6.42,5.5,2.41,3.44,3.9,,17.098765,9.240741,26.166667,0.0,10.736111,66.753951
US_SC_45043,2021-10-21,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,7,2,9591,170,20,31030,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,15,-2,,-11,1,1.7,5.79,7.61,4.2,11.82,3.52,9.88,6.48,2.84,3.07,2.73,6.13,5.23,2.73,3.75,1.82,2.04,3.41,2.39,9.54,3.64,5.11,3.07,6.02,4.43,2.73,9.43,5.91,2.5,3.18,2.73,6.59,3.52,2.39,3.41,4.54,2.5,3.41,2.39,3.52,13.86,2.5,22.15,6.93,5.23,5.68,2.95,3.18,4.77,4.66,3.29,4.2,5.23,41.81,,1.93,1.7,2.04,1.7,2.39,3.98,7.38,2.04,1.59,3.07,3.86,5.23,5.57,5.79,2.27,3.29,3.98,,18.006173,11.08642,26.104938,0.0,13.472222,75.466012
US_SC_45043,2021-10-22,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,3,3,9594,173,51,31081,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,13,-1,73,-12,1,1.92,3.13,8.18,5.65,12.63,1.92,8.78,5.29,2.4,2.65,2.77,5.53,3.97,1.92,4.09,,1.68,,,9.14,6.01,5.53,1.92,4.69,5.65,1.68,10.94,4.93,,2.29,3.25,4.69,3.25,,4.33,3.13,2.29,3.85,3.13,3.37,9.38,,20.32,5.65,2.29,7.09,1.68,3.73,5.17,3.49,2.89,1.92,6.25,41.12,1.92,1.92,1.92,,2.4,1.92,3.37,6.49,1.68,2.65,2.16,3.37,4.93,5.53,5.29,,2.4,2.29,2.65,21.882716,17.376543,27.493827,0.0,18.236111,79.96726
US_SC_45043,2021-10-23,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,9594,173,48,31129,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,11,0,112,-6,1,,5.66,7.24,4.08,10.66,2.1,8.42,5.66,3.03,3.29,,5.53,3.82,2.76,2.9,,,,,9.08,3.16,5.79,4.61,2.24,3.03,2.24,9.87,2.76,,2.76,4.08,4.21,4.08,,5.53,4.21,,4.87,2.24,1.84,10.92,,21.32,6.32,2.1,7.37,2.5,2.37,3.95,4.21,3.69,1.97,3.29,37.63,2.63,,,,1.84,,4.21,6.32,,2.24,3.42,2.76,5.0,3.95,4.47,1.97,3.29,,2.24,18.814815,12.364198,25.475309,0.0,14.166667,75.410793
US_SC_45043,2021-10-24,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,9594,173,43,31172,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,20,1,,-5,1,1.89,4.65,8.04,6.28,13.2,2.14,6.41,5.91,1.89,,1.76,6.28,3.77,2.26,2.64,,2.01,2.64,3.02,11.31,5.15,6.16,3.02,4.78,4.02,2.26,7.67,4.27,2.01,,3.52,4.78,3.14,,3.77,4.27,,5.28,2.77,3.27,10.81,,22.75,5.15,3.14,7.42,2.64,2.39,3.27,4.02,2.51,1.89,2.77,40.47,1.89,2.26,2.77,,2.39,2.01,3.39,7.04,2.01,,,3.27,6.79,4.78,5.91,2.77,1.76,2.77,2.14,18.41358,11.04321,26.055556,0.0,14.569444,78.831458
US_SC_45043,2021-10-25,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,28,0,9622,173,22,31194,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,3,-5,,-14,4,1.64,5.56,7.2,5.78,13.3,3.27,7.52,6.65,3.38,5.01,2.29,6.43,2.51,,5.56,1.96,2.73,4.58,1.85,9.6,4.91,5.78,3.82,5.56,4.69,2.29,11.56,4.25,2.62,1.85,4.25,3.82,3.38,2.83,5.45,4.25,2.4,3.27,3.16,3.82,11.34,3.6,25.95,6.0,5.45,8.18,3.05,3.6,5.01,3.71,3.6,1.53,6.43,40.56,,2.83,,2.07,3.27,2.29,5.67,7.63,1.64,2.73,1.85,4.8,5.78,6.21,5.23,2.83,2.4,2.94,,21.098765,16.333333,25.58642,3.7465,19.131944,88.671599
US_SC_45043,2021-10-26,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,6,0,9628,173,8,31202,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,11,-6,62,-15,3,1.92,5.65,7.34,4.86,12.99,2.71,8.81,7.46,2.48,5.42,1.92,7.0,4.52,3.5,5.65,2.15,1.92,2.26,,10.51,4.18,5.31,2.26,3.39,3.95,2.15,11.52,4.07,2.03,2.82,2.71,4.86,2.94,2.82,4.86,4.41,1.69,2.03,3.39,4.18,9.49,2.15,26.43,6.89,4.41,6.44,2.15,3.28,4.07,3.84,5.42,1.81,4.52,42.13,2.6,2.26,,1.92,,2.15,4.41,5.2,1.92,2.26,2.15,4.41,6.78,6.1,6.55,3.05,2.48,2.82,1.69,20.382716,16.660494,23.54321,3.330222,14.791667,70.589018
US_SC_45043,2021-10-27,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,7,0,9635,173,29,31231,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,13,-3,65,-8,3,,4.92,7.96,5.03,11.23,3.39,7.84,7.14,2.22,3.51,2.22,5.85,4.8,2.57,5.85,1.99,1.64,2.81,,10.18,4.45,4.8,2.92,4.92,4.33,2.46,12.99,4.68,2.11,2.81,2.92,6.2,4.1,2.69,4.68,5.27,1.99,3.86,2.81,3.75,11.82,2.81,25.74,6.79,3.75,6.55,3.39,3.04,4.92,4.1,2.69,3.28,6.08,40.37,2.34,1.87,,,2.11,1.64,3.75,7.25,2.57,1.87,2.57,3.39,6.67,6.9,7.25,2.69,3.28,2.81,2.11,13.740741,6.555556,20.283951,0.0,5.659722,58.318021
US_SC_45043,2021-10-28,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,16,2,9651,175,43,31274,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,5,-2,32,-12,3,,3.64,6.28,5.84,13.11,4.19,8.81,7.16,2.98,4.63,,6.28,3.64,1.65,1.98,,2.75,2.64,,9.7,4.52,6.17,4.3,3.31,4.41,2.64,12.12,3.86,1.65,1.98,2.64,4.96,2.87,2.09,4.3,5.29,2.09,4.41,3.19,3.42,13.22,2.53,22.59,5.29,3.86,7.71,2.98,,9.37,5.18,2.42,1.87,5.07,42.2,2.31,2.31,,1.76,2.09,2.09,3.42,7.6,2.75,,,4.74,5.29,8.04,5.4,2.87,2.75,3.19,1.87,13.425926,7.493827,20.660494,0.508,11.395833,88.085882
